p,cooperativity,factor,eig_index,pulses,columns,file,cache_key,GPG infidelity
0.001,10000000.0,stage 1 split entangler,1,10,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e07__stage_1_split_entangler__eig_01.csv,p=1.000000000000e-03|C=1.000000000000e+07|mode=detuned|restarts=1|maxiter=180|complete-prior-v1,0.0003512596169048532
0.001,10000000.0,stage 1 split entangler,2,10,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e07__stage_1_split_entangler__eig_02.csv,p=1.000000000000e-03|C=1.000000000000e+07|mode=detuned|restarts=1|maxiter=180|complete-prior-v1,0.0003512596169048532
0.001,10000000.0,stage 1 split entangler,5,10,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e07__stage_1_split_entangler__eig_05.csv,p=1.000000000000e-03|C=1.000000000000e+07|mode=detuned|restarts=1|maxiter=180|complete-prior-v1,0.0003512596169048532
0.001,10000000.0,stage 2 split entangler,1,10,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e07__stage_2_split_entangler__eig_01.csv,p=1.000000000000e-03|C=1.000000000000e+07|mode=detuned|restarts=1|maxiter=180|complete-prior-v1,0.0003512596169048532
0.001,100000000.0,feedback U_0,0,9,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e08__feedback_u_0__eig_00.csv,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1,4.532017858005499e-05
0.001,100000000.0,feedback U_0,1,9,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e08__feedback_u_0__eig_01.csv,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1,4.532017858005499e-05
0.001,100000000.0,feedback U_0,2,9,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e08__feedback_u_0__eig_02.csv,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1,4.532017858005499e-05
0.001,100000000.0,feedback U_0,4,9,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e08__feedback_u_0__eig_04.csv,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1,4.532017858005499e-05
0.001,100000000.0,feedback U_1,0,8,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e08__feedback_u_1__eig_00.csv,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1,4.532017858005499e-05
0.001,100000000.0,feedback U_1,1,8,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e08__feedback_u_1__eig_01.csv,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1,4.532017858005499e-05
0.001,100000000.0,feedback U_1,3,8,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e08__feedback_u_1__eig_03.csv,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1,4.532017858005499e-05
0.001,100000000.0,feedback U_1,4,8,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e08__feedback_u_1__eig_04.csv,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1,4.532017858005499e-05
0.001,100000000.0,feedback U_1,5,8,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e08__feedback_u_1__eig_05.csv,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1,4.532017858005499e-05
0.001,100000000.0,feedback U_1,6,8,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e08__feedback_u_1__eig_06.csv,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1,4.532017858005499e-05
0.001,100000000.0,feedback U_2,0,9,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e08__feedback_u_2__eig_00.csv,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1,4.532017858005499e-05
0.001,100000000.0,feedback U_2,1,9,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e08__feedback_u_2__eig_01.csv,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1,4.532017858005499e-05
0.001,100000000.0,feedback U_2,2,9,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e08__feedback_u_2__eig_02.csv,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1,4.532017858005499e-05
0.001,100000000.0,feedback U_2,3,9,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e08__feedback_u_2__eig_03.csv,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1,4.532017858005499e-05
0.001,100000000.0,feedback U_2,5,9,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e08__feedback_u_2__eig_05.csv,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1,4.532017858005499e-05
0.001,100000000.0,feedback U_2,6,9,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e08__feedback_u_2__eig_06.csv,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1,4.532017858005499e-05
0.001,100000000.0,feedback U_2,7,9,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e08__feedback_u_2__eig_07.csv,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1,4.532017858005499e-05
0.001,100000000.0,feedback U_3,1,9,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e08__feedback_u_3__eig_01.csv,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1,4.532017858005499e-05
0.001,100000000.0,feedback U_3,2,9,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e08__feedback_u_3__eig_02.csv,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1,4.532017858005499e-05
0.001,100000000.0,feedback U_3,3,7,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e08__feedback_u_3__eig_03.csv,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1,4.532017858005499e-05
0.001,100000000.0,feedback U_3,4,9,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e08__feedback_u_3__eig_04.csv,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1,4.532017858005499e-05
0.001,100000000.0,stage 0 split entangler,8,10,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e08__stage_0_split_entangler__eig_08.csv,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1,4.532017858005499e-05
0.001,100000000.0,stage 0 split entangler,9,11,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e08__stage_0_split_entangler__eig_09.csv,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1,4.532017858005499e-05
0.001,100000000.0,stage 1 split entangler,1,10,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e08__stage_1_split_entangler__eig_01.csv,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1,4.532017858005499e-05
0.001,100000000.0,stage 1 split entangler,2,10,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e08__stage_1_split_entangler__eig_02.csv,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1,4.532017858005499e-05
0.001,100000000.0,stage 1 split entangler,5,10,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e08__stage_1_split_entangler__eig_05.csv,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1,4.532017858005499e-05
0.001,100000000.0,stage 2 split entangler,1,10,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e08__stage_2_split_entangler__eig_01.csv,p=1.000000000000e-03|C=1.000000000000e+08|mode=detuned|restarts=3|maxiter=500|complete-prior-v1,4.532017858005499e-05
0.001,1000000000.0,feedback U_0,0,9,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e09__feedback_u_0__eig_00.csv,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1,2.0443582115947656e-05
0.001,1000000000.0,feedback U_0,1,9,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e09__feedback_u_0__eig_01.csv,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1,2.0443582115947656e-05
0.001,1000000000.0,feedback U_0,2,9,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e09__feedback_u_0__eig_02.csv,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1,2.0443582115947656e-05
0.001,1000000000.0,feedback U_0,4,9,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e09__feedback_u_0__eig_04.csv,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1,2.0443582115947656e-05
0.001,1000000000.0,feedback U_1,0,8,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e09__feedback_u_1__eig_00.csv,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1,2.0443582115947656e-05
0.001,1000000000.0,feedback U_1,1,8,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e09__feedback_u_1__eig_01.csv,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1,2.0443582115947656e-05
0.001,1000000000.0,feedback U_1,3,8,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e09__feedback_u_1__eig_03.csv,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1,2.0443582115947656e-05
0.001,1000000000.0,feedback U_1,4,8,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e09__feedback_u_1__eig_04.csv,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1,2.0443582115947656e-05
0.001,1000000000.0,feedback U_1,5,8,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e09__feedback_u_1__eig_05.csv,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1,2.0443582115947656e-05
0.001,1000000000.0,feedback U_1,6,8,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e09__feedback_u_1__eig_06.csv,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1,2.0443582115947656e-05
0.001,1000000000.0,feedback U_2,0,9,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e09__feedback_u_2__eig_00.csv,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1,2.0443582115947656e-05
0.001,1000000000.0,feedback U_2,1,9,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e09__feedback_u_2__eig_01.csv,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1,2.0443582115947656e-05
0.001,1000000000.0,feedback U_2,2,9,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e09__feedback_u_2__eig_02.csv,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1,2.0443582115947656e-05
0.001,1000000000.0,feedback U_2,3,9,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e09__feedback_u_2__eig_03.csv,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1,2.0443582115947656e-05
0.001,1000000000.0,feedback U_2,5,9,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e09__feedback_u_2__eig_05.csv,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1,2.0443582115947656e-05
0.001,1000000000.0,feedback U_2,6,9,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e09__feedback_u_2__eig_06.csv,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1,2.0443582115947656e-05
0.001,1000000000.0,feedback U_2,7,9,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e09__feedback_u_2__eig_07.csv,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1,2.0443582115947656e-05
0.001,1000000000.0,feedback U_3,1,9,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e09__feedback_u_3__eig_01.csv,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1,2.0443582115947656e-05
0.001,1000000000.0,feedback U_3,2,9,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e09__feedback_u_3__eig_02.csv,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1,2.0443582115947656e-05
0.001,1000000000.0,feedback U_3,3,7,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e09__feedback_u_3__eig_03.csv,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1,2.0443582115947656e-05
0.001,1000000000.0,feedback U_3,4,9,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e09__feedback_u_3__eig_04.csv,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1,2.0443582115947656e-05
0.001,1000000000.0,stage 0 split entangler,8,10,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e09__stage_0_split_entangler__eig_08.csv,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1,2.0443582115947656e-05
0.001,1000000000.0,stage 0 split entangler,9,11,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e09__stage_0_split_entangler__eig_09.csv,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1,2.0443582115947656e-05
0.001,1000000000.0,stage 1 split entangler,1,10,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e09__stage_1_split_entangler__eig_01.csv,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1,2.0443582115947656e-05
0.001,1000000000.0,stage 1 split entangler,2,10,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e09__stage_1_split_entangler__eig_02.csv,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1,2.0443582115947656e-05
0.001,1000000000.0,stage 1 split entangler,5,10,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e09__stage_1_split_entangler__eig_05.csv,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1,2.0443582115947656e-05
0.001,1000000000.0,stage 2 split entangler,1,10,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e09__stage_2_split_entangler__eig_01.csv,p=1.000000000000e-03|C=1.000000000000e+09|mode=detuned|restarts=3|maxiter=500|complete-prior-v1,2.0443582115947656e-05
0.001,10000000000.0,feedback U_0,0,9,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e10__feedback_u_0__eig_00.csv,p=1.000000000000e-03|C=1.000000000000e+10|mode=detuned|restarts=1|maxiter=180|complete-prior-v1,5.070257629635755e-06
0.001,10000000000.0,feedback U_0,1,9,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e10__feedback_u_0__eig_01.csv,p=1.000000000000e-03|C=1.000000000000e+10|mode=detuned|restarts=1|maxiter=180|complete-prior-v1,5.070257629635755e-06
0.001,10000000000.0,feedback U_0,2,9,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e10__feedback_u_0__eig_02.csv,p=1.000000000000e-03|C=1.000000000000e+10|mode=detuned|restarts=1|maxiter=180|complete-prior-v1,5.070257629635755e-06
0.001,10000000000.0,feedback U_0,4,9,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e10__feedback_u_0__eig_04.csv,p=1.000000000000e-03|C=1.000000000000e+10|mode=detuned|restarts=1|maxiter=180|complete-prior-v1,5.070257629635755e-06
0.001,10000000000.0,feedback U_1,0,8,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e10__feedback_u_1__eig_00.csv,p=1.000000000000e-03|C=1.000000000000e+10|mode=detuned|restarts=1|maxiter=180|complete-prior-v1,5.070257629635755e-06
0.001,10000000000.0,feedback U_1,1,8,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e10__feedback_u_1__eig_01.csv,p=1.000000000000e-03|C=1.000000000000e+10|mode=detuned|restarts=1|maxiter=180|complete-prior-v1,5.070257629635755e-06
0.001,10000000000.0,feedback U_1,3,8,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e10__feedback_u_1__eig_03.csv,p=1.000000000000e-03|C=1.000000000000e+10|mode=detuned|restarts=1|maxiter=180|complete-prior-v1,5.070257629635755e-06
0.001,10000000000.0,feedback U_1,4,8,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e10__feedback_u_1__eig_04.csv,p=1.000000000000e-03|C=1.000000000000e+10|mode=detuned|restarts=1|maxiter=180|complete-prior-v1,5.070257629635755e-06
0.001,10000000000.0,feedback U_1,5,8,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e10__feedback_u_1__eig_05.csv,p=1.000000000000e-03|C=1.000000000000e+10|mode=detuned|restarts=1|maxiter=180|complete-prior-v1,5.070257629635755e-06
0.001,10000000000.0,feedback U_1,6,8,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e10__feedback_u_1__eig_06.csv,p=1.000000000000e-03|C=1.000000000000e+10|mode=detuned|restarts=1|maxiter=180|complete-prior-v1,5.070257629635755e-06
0.001,10000000000.0,feedback U_2,0,9,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e10__feedback_u_2__eig_00.csv,p=1.000000000000e-03|C=1.000000000000e+10|mode=detuned|restarts=1|maxiter=180|complete-prior-v1,5.070257629635755e-06
0.001,10000000000.0,feedback U_2,1,9,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e10__feedback_u_2__eig_01.csv,p=1.000000000000e-03|C=1.000000000000e+10|mode=detuned|restarts=1|maxiter=180|complete-prior-v1,5.070257629635755e-06
0.001,10000000000.0,feedback U_2,2,9,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e10__feedback_u_2__eig_02.csv,p=1.000000000000e-03|C=1.000000000000e+10|mode=detuned|restarts=1|maxiter=180|complete-prior-v1,5.070257629635755e-06
0.001,10000000000.0,feedback U_2,3,9,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e10__feedback_u_2__eig_03.csv,p=1.000000000000e-03|C=1.000000000000e+10|mode=detuned|restarts=1|maxiter=180|complete-prior-v1,5.070257629635755e-06
0.001,10000000000.0,feedback U_2,5,9,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e10__feedback_u_2__eig_05.csv,p=1.000000000000e-03|C=1.000000000000e+10|mode=detuned|restarts=1|maxiter=180|complete-prior-v1,5.070257629635755e-06
0.001,10000000000.0,feedback U_2,6,9,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e10__feedback_u_2__eig_06.csv,p=1.000000000000e-03|C=1.000000000000e+10|mode=detuned|restarts=1|maxiter=180|complete-prior-v1,5.070257629635755e-06
0.001,10000000000.0,feedback U_2,7,9,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e10__feedback_u_2__eig_07.csv,p=1.000000000000e-03|C=1.000000000000e+10|mode=detuned|restarts=1|maxiter=180|complete-prior-v1,5.070257629635755e-06
0.001,10000000000.0,feedback U_3,1,9,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e10__feedback_u_3__eig_01.csv,p=1.000000000000e-03|C=1.000000000000e+10|mode=detuned|restarts=1|maxiter=180|complete-prior-v1,5.070257629635755e-06
0.001,10000000000.0,feedback U_3,2,9,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e10__feedback_u_3__eig_02.csv,p=1.000000000000e-03|C=1.000000000000e+10|mode=detuned|restarts=1|maxiter=180|complete-prior-v1,5.070257629635755e-06
0.001,10000000000.0,feedback U_3,3,7,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e10__feedback_u_3__eig_03.csv,p=1.000000000000e-03|C=1.000000000000e+10|mode=detuned|restarts=1|maxiter=180|complete-prior-v1,5.070257629635755e-06
0.001,10000000000.0,feedback U_3,4,9,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e10__feedback_u_3__eig_04.csv,p=1.000000000000e-03|C=1.000000000000e+10|mode=detuned|restarts=1|maxiter=180|complete-prior-v1,5.070257629635755e-06
0.001,10000000000.0,stage 0 split entangler,8,10,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e10__stage_0_split_entangler__eig_08.csv,p=1.000000000000e-03|C=1.000000000000e+10|mode=detuned|restarts=1|maxiter=180|complete-prior-v1,5.070257629635755e-06
0.001,10000000000.0,stage 0 split entangler,9,11,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e10__stage_0_split_entangler__eig_09.csv,p=1.000000000000e-03|C=1.000000000000e+10|mode=detuned|restarts=1|maxiter=180|complete-prior-v1,5.070257629635755e-06
0.001,10000000000.0,stage 1 split entangler,1,10,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e10__stage_1_split_entangler__eig_01.csv,p=1.000000000000e-03|C=1.000000000000e+10|mode=detuned|restarts=1|maxiter=180|complete-prior-v1,5.070257629635755e-06
0.001,10000000000.0,stage 1 split entangler,2,10,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e10__stage_1_split_entangler__eig_02.csv,p=1.000000000000e-03|C=1.000000000000e+10|mode=detuned|restarts=1|maxiter=180|complete-prior-v1,5.070257629635755e-06
0.001,10000000000.0,stage 1 split entangler,5,10,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e10__stage_1_split_entangler__eig_05.csv,p=1.000000000000e-03|C=1.000000000000e+10|mode=detuned|restarts=1|maxiter=180|complete-prior-v1,5.070257629635755e-06
0.001,10000000000.0,stage 2 split entangler,1,10,"alpha,beta,gamma,kappa,detuning",sequences/p_1p000000000000em03__C_1p000e10__stage_2_split_entangler__eig_01.csv,p=1.000000000000e-03|C=1.000000000000e+10|mode=detuned|restarts=1|maxiter=180|complete-prior-v1,5.070257629635755e-06
